10th_percent,12th_percent,jee_rank,gender,cgpa,college_tier,college_name,branch,experience,experience_field,num_projects,expertise_level,num_internships,soft_skill_rating,aptitude_rating,dsa_level,num_hackathons,competitive_coding_solved,num_repos,github_activities,linkedin_posts,num_certifications,domain,referral,salary
90.6,80.1,10536,Female,8.36,Tier 2 - Mid Colleges,BIT Mesra,ECE,2,0.6,4,1,3,5,3,3,2,203,7,9,5,3,Embedded Systems,No,1438652
82.9,80.7,50417,Other,7.53,Tier 3 - Private/State,VIT Vellore,ME,0,0.0,3,1,1,5,3,2,0,102,3,5,2,2,Thermal Engineering,No,896212
77.8,84.8,15803,Male,8.89,Tier 2 - Mid Colleges,NIT Calicut,ME,3,1.9,7,3,2,2,4,3,2,221,9,20,3,3,Automotive,No,1261960
93.0,83.9,11254,Other,9.92,Tier 2 - Mid Colleges,DTU Delhi,Other,2,0.9,4,1,1,4,3,3,2,212,8,12,4,2,Research,No,1323656
82.3,74.7,3667,Male,7.55,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,4,3.4,6,4,1,4,3,2,1,297,4,10,5,5,IoT Development,Yes,2183639
82.8,71.5,173960,Male,6.73,Tier 4 - Other,Local State College,ME,2,1.4,4,2,2,3,3,3,1,205,3,12,2,3,Thermal Engineering,No,627420
85.1,83.6,61318,Other,7.71,Tier 3 - Private/State,VIT Vellore,ME,0,0.0,3,1,0,3,3,3,1,90,4,8,4,2,Thermal Engineering,No,849796
85.7,78.0,31475,Male,8.42,Tier 2 - Mid Colleges,Thapar University,ME,2,1.5,5,2,3,4,2,4,1,204,6,10,1,1,Thermal Engineering,No,1526563
89.1,81.3,5861,Male,8.16,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,2,1.9,5,2,2,2,1,2,1,177,5,12,1,2,Embedded Systems,No,2113049
80.5,70.5,32921,Female,9.48,Tier 2 - Mid Colleges,DTU Delhi,ECE,2,1.2,3,1,4,3,4,3,1,194,6,12,0,2,Embedded Systems,No,1405474
70.5,91.7,17830,Female,7.78,Tier 2 - Mid Colleges,NIT Calicut,Other,3,1.9,4,2,1,2,2,3,2,267,5,17,2,3,Research,No,1287747
94.0,94.6,112302,Other,9.07,Tier 4 - Other,Regional Institute,EE,1,0.4,3,1,2,3,5,2,1,136,8,13,2,5,Smart Grids,No,537926
81.8,91.6,37660,Female,9.0,Tier 2 - Mid Colleges,BIT Mesra,CSE,3,2.4,6,3,1,3,3,1,3,239,6,10,5,3,Cyber Security,No,1173959
87.0,97.4,29713,Female,8.28,Tier 2 - Mid Colleges,IIIT Bangalore,ME,2,1.9,4,2,0,3,3,2,1,208,6,12,0,1,Automotive,No,1248762
78.3,85.3,61967,Female,8.81,Tier 3 - Private/State,PES University,ME,2,1.3,4,2,2,4,3,2,1,178,10,4,4,2,Robotics,No,852967
88.9,80.2,18720,Other,8.74,Tier 2 - Mid Colleges,Thapar University,CSE,1,1.0,2,1,2,3,2,3,0,162,5,14,2,3,Cyber Security,Yes,1348855
89.4,83.2,7978,Female,7.51,Tier 1 - Other IIT/Top NIT,NIT Trichy,ECE,0,0.0,1,1,0,2,3,4,0,107,3,14,4,2,VLSI Design,No,2411743
80.6,74.6,213337,Female,7.8,Tier 4 - Other,Regional Institute,CSE,0,0.0,0,1,1,3,3,1,0,91,7,12,4,0,Full Stack,No,507569
80.3,73.5,250000,Other,9.72,Tier 4 - Other,Regional Institute,ECE,2,1.3,1,1,2,2,3,1,0,208,2,8,3,2,IoT Development,No,496835
94.3,71.9,250000,Male,9.77,Tier 4 - Other,Regional Institute,ME,1,0.4,3,1,0,2,4,3,1,146,5,14,3,3,Thermal Engineering,No,581316
79.4,92.4,56953,Other,7.65,Tier 3 - Private/State,VIT Vellore,ME,1,0.6,5,1,0,3,3,3,3,150,4,17,1,2,Automotive,No,831470
88.7,79.4,14259,Other,7.63,Tier 2 - Mid Colleges,Thapar University,ME,1,0.8,7,2,0,3,4,3,2,139,6,6,1,1,Thermal Engineering,No,1253384
88.9,89.1,25623,Female,7.95,Tier 2 - Mid Colleges,DTU Delhi,ME,1,0.8,6,2,3,2,3,2,0,163,7,10,1,3,Robotics,No,1205795
88.1,68.4,70830,Other,7.67,Tier 3 - Private/State,VIT Vellore,ME,1,0.7,1,1,0,4,4,3,1,149,7,8,4,3,Automotive,No,932640
87.2,78.2,22813,Female,7.43,Tier 2 - Mid Colleges,DTU Delhi,ECE,3,0.8,4,1,4,3,3,2,1,251,9,8,3,2,IoT Development,No,1378707
85.7,76.1,105146,Female,8.91,Tier 4 - Other,Private Engineering College,ME,2,1.5,6,2,1,2,3,2,3,206,7,10,2,2,Automotive,No,527073
82.6,83.7,7945,Male,7.97,Tier 1 - Other IIT/Top NIT,NIT Surathkal,CSE,0,0.0,3,1,0,4,5,3,0,95,4,10,2,1,Data Science,No,2442562
80.4,72.3,2714,Other,9.03,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,5,3.2,3,3,4,4,2,3,2,359,6,13,2,3,Machine Learning,Yes,2594693
81.7,82.6,44033,Male,9.36,Tier 3 - Private/State,KIIT Bhubaneswar,ME,1,0.7,1,1,0,3,3,3,3,137,7,8,0,3,Robotics,No,837456
87.4,89.9,94988,Other,8.23,Tier 3 - Private/State,VIT Vellore,EE,2,1.7,4,2,1,3,4,3,3,206,4,8,1,0,Smart Grids,No,889520
78.8,83.6,1917,Male,9.74,Tier 1 - Top IIT,IIT Kharagpur,ECE,1,0.8,5,1,0,2,4,3,3,153,9,11,3,1,Embedded Systems,Yes,3208113
87.3,77.2,3355,Male,7.89,Tier 1 - Other IIT/Top NIT,NIT Warangal,CSE,0,0.0,1,1,2,3,4,2,1,104,5,12,3,1,Data Science,No,2229374
81.8,86.0,59861,Female,6.33,Tier 3 - Private/State,SRM Chennai,ME,1,0.8,3,1,2,2,3,1,0,173,5,11,2,1,Robotics,No,791700
85.9,73.9,55798,Other,8.03,Tier 3 - Private/State,VIT Vellore,CSE,3,2.2,2,2,1,4,3,4,2,247,10,13,2,3,Data Science,No,938003
86.0,89.8,12531,Male,8.89,Tier 2 - Mid Colleges,BIT Mesra,EE,1,0.8,3,1,3,4,3,2,3,141,4,8,5,0,Renewable Energy,Yes,1327977
74.2,73.3,31204,Female,9.95,Tier 2 - Mid Colleges,Thapar University,EE,2,0.6,4,1,5,2,4,1,2,185,5,11,6,1,Renewable Energy,No,1186451
82.6,75.7,30060,Female,8.03,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,1,0.2,3,1,0,4,2,2,1,152,3,13,1,2,Machine Learning,No,1219200
89.0,79.4,2790,Female,8.4,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,0,0.0,6,1,1,2,3,3,0,92,9,13,3,3,VLSI Design,No,2255045
81.3,77.9,42668,Male,7.2,Tier 3 - Private/State,KIIT Bhubaneswar,EE,2,1.8,3,2,0,4,3,2,1,181,3,14,4,2,Smart Grids,No,812292
91.7,75.2,1751,Male,9.43,Tier 1 - Top IIT,IIT Bombay,ME,0,0.0,2,1,1,4,2,1,0,115,3,13,4,1,Automotive,No,3045330
78.5,77.0,13153,Other,9.27,Tier 2 - Mid Colleges,BIT Mesra,CSE,3,0.1,5,1,1,4,3,5,0,243,6,15,0,3,Cyber Security,No,1552375
94.8,78.0,17598,Female,8.19,Tier 2 - Mid Colleges,DTU Delhi,EE,0,0.0,4,1,2,4,2,2,3,117,4,8,3,1,Smart Grids,Yes,1284102
80.8,74.7,13385,Female,8.61,Tier 2 - Mid Colleges,DTU Delhi,ECE,4,3.3,6,4,5,4,3,1,1,306,7,14,6,3,IoT Development,No,1275578
88.8,87.8,2228,Other,7.41,Tier 1 - Top IIT,IIT Bombay,ECE,3,0.1,3,1,4,4,4,3,2,247,4,20,2,3,IoT Development,No,3878889
86.0,94.0,184094,Male,7.71,Tier 4 - Other,Local State College,ME,1,0.8,1,1,1,5,4,1,1,128,6,9,3,1,Thermal Engineering,Yes,571105
80.8,76.7,13056,Male,8.46,Tier 2 - Mid Colleges,NIT Rourkela,CSE,2,2.0,5,3,4,3,4,2,1,200,8,10,1,2,Full Stack,No,1386492
84.4,93.3,9037,Female,8.41,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,2,1.8,3,2,1,1,3,3,0,201,13,12,4,2,Cyber Security,No,2187004
87.8,75.9,22399,Male,9.74,Tier 2 - Mid Colleges,NSUT Delhi,ECE,1,0.8,2,1,0,1,3,2,0,173,4,5,1,5,VLSI Design,No,1132101
77.6,82.4,2206,Male,7.91,Tier 1 - Top IIT,IIT Bombay,CSE,3,2.5,7,3,3,4,5,3,3,252,8,19,2,2,Cyber Security,Yes,3814557
94.5,79.8,20266,Other,9.19,Tier 2 - Mid Colleges,NSUT Delhi,Other,1,0.8,3,1,2,3,2,1,2,148,5,13,2,3,Research,Yes,1169328
88.5,88.2,38931,Male,8.83,Tier 2 - Mid Colleges,NSUT Delhi,Other,1,0.9,5,1,5,4,2,2,0,141,6,13,3,1,Management,No,1430582
82.2,87.3,78549,Male,9.11,Tier 3 - Private/State,KIIT Bhubaneswar,ME,2,1.7,6,2,4,2,3,3,0,194,7,12,4,1,Automotive,Yes,946075
79.7,86.9,58657,Other,8.31,Tier 3 - Private/State,VIT Vellore,CSE,1,0.8,6,2,2,2,4,1,0,149,4,11,1,0,Data Science,No,775197
84.7,69.4,8716,Female,9.0,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ECE,3,2.8,5,3,4,2,1,4,3,233,6,12,3,2,Embedded Systems,No,2588634
82.2,77.8,27847,Female,8.23,Tier 2 - Mid Colleges,NIT Calicut,ME,4,3.6,7,5,2,2,4,3,0,301,6,14,4,4,Thermal Engineering,No,1258121
90.1,77.2,19574,Female,7.31,Tier 2 - Mid Colleges,BIT Mesra,EE,2,0.9,3,1,1,5,2,3,2,234,6,12,1,5,Renewable Energy,Yes,1358199
81.4,73.7,5685,Other,7.59,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,0,0.0,4,1,0,1,3,2,0,107,2,13,0,1,Cyber Security,No,2054787
89.5,87.4,113231,Male,8.8,Tier 4 - Other,Local State College,ECE,0,0.0,1,1,3,4,3,3,1,97,2,12,2,1,VLSI Design,No,605378
81.0,77.3,20772,Other,9.7,Tier 2 - Mid Colleges,BIT Mesra,ME,3,2.3,7,3,1,4,2,2,1,238,8,13,1,2,Thermal Engineering,No,1328167
90.5,77.3,250000,Female,8.45,Tier 4 - Other,Community College,Other,2,1.8,4,2,4,3,3,1,3,198,6,14,3,3,Research,No,527486
90.2,70.1,10760,Female,8.86,Tier 2 - Mid Colleges,DTU Delhi,ME,1,0.9,3,1,0,4,3,3,1,160,8,14,1,1,Robotics,No,1345254
78.6,68.7,22359,Male,8.8,Tier 2 - Mid Colleges,DTU Delhi,ECE,2,1.5,2,1,0,3,2,2,2,190,9,20,3,6,Embedded Systems,No,1245529
92.7,81.5,45649,Male,7.72,Tier 3 - Private/State,Jadavpur University,ECE,1,0.4,3,1,3,3,3,4,1,153,4,15,3,2,Embedded Systems,No,954232
75.8,74.2,26191,Other,7.96,Tier 2 - Mid Colleges,DTU Delhi,ECE,1,0.6,5,1,2,3,4,3,2,142,5,7,3,0,Embedded Systems,No,1295184
96.0,68.2,6635,Other,8.1,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,3,1.4,1,1,2,2,2,1,3,241,7,9,4,5,Cyber Security,No,2012828
82.7,79.4,31466,Other,7.95,Tier 2 - Mid Colleges,DTU Delhi,ME,0,0.0,5,1,0,3,3,4,4,94,6,8,3,2,Automotive,No,1431681
85.0,78.1,14684,Female,8.13,Tier 2 - Mid Colleges,NIT Calicut,CSE,0,0.0,3,1,4,4,4,3,1,117,1,13,3,1,Data Science,No,1498122
87.2,82.9,3894,Male,7.75,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ME,4,1.5,6,2,2,4,2,2,2,306,11,11,2,3,Thermal Engineering,No,2227550
86.1,83.2,8448,Male,8.26,Tier 1 - Other IIT/Top NIT,NIT Trichy,ECE,1,0.6,2,1,2,4,3,3,2,155,9,10,3,1,Embedded Systems,No,2489591
80.2,58.0,2503,Other,8.39,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,1,0.8,5,1,2,3,4,1,1,150,2,17,2,2,Embedded Systems,No,2027272
82.6,76.2,13247,Other,8.87,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,0,0.0,2,1,3,3,3,4,0,105,5,10,3,2,Data Science,No,1482804
83.7,83.1,2035,Male,8.08,Tier 1 - Top IIT,IIT Bombay,CSE,1,0.6,3,1,1,4,2,1,2,157,5,17,3,3,Cyber Security,No,3152014
80.3,81.7,17908,Other,7.85,Tier 2 - Mid Colleges,NIT Calicut,EE,0,0.0,0,1,3,3,3,2,1,110,5,10,1,4,Power Systems,No,1264020
81.3,69.9,10341,Female,8.13,Tier 2 - Mid Colleges,NIT Rourkela,EE,3,1.7,5,2,2,3,4,2,1,247,4,17,5,5,Smart Grids,No,1268175
88.2,84.8,42997,Female,9.26,Tier 3 - Private/State,VIT Vellore,Other,1,0.3,2,1,5,3,3,2,1,155,5,7,2,1,Core Engineering,No,929310
74.8,78.5,130950,Female,7.43,Tier 4 - Other,Community College,ME,1,0.6,2,1,0,3,3,1,1,155,9,18,3,2,Robotics,No,476011
85.1,72.3,38028,Female,6.99,Tier 2 - Mid Colleges,BIT Mesra,CSE,2,1.9,2,2,2,3,3,3,0,189,2,9,2,2,Data Science,No,1331553
90.7,77.8,7807,Female,9.6,Tier 1 - Other IIT/Top NIT,NIT Warangal,Other,2,1.4,9,3,3,3,4,3,4,174,5,13,1,0,Core Engineering,No,2529857
79.1,90.1,16806,Other,7.0,Tier 2 - Mid Colleges,DTU Delhi,ECE,2,1.1,7,2,4,3,3,2,5,215,8,12,3,4,IoT Development,No,1342679
77.0,85.5,5441,Female,8.52,Tier 1 - Other IIT/Top NIT,NIT Surathkal,CSE,1,0.5,4,1,5,2,3,3,1,145,7,17,4,3,Machine Learning,No,2466636
78.4,85.7,250000,Other,7.69,Tier 4 - Other,Regional Institute,Other,0,0.0,4,1,0,3,2,2,0,99,4,17,5,2,Management,No,536926
91.2,94.3,184194,Other,8.88,Tier 4 - Other,Local State College,CSE,0,0.0,2,1,0,3,3,3,0,92,5,11,2,1,Data Science,No,562320
72.0,90.0,11018,Female,9.3,Tier 2 - Mid Colleges,DTU Delhi,ME,2,1.4,5,2,2,3,4,1,2,196,6,10,4,3,Robotics,No,1205224
82.5,72.9,10422,Other,7.1,Tier 2 - Mid Colleges,DTU Delhi,ECE,1,0.3,3,1,0,3,2,3,0,145,6,19,2,3,IoT Development,No,1350914
78.4,74.8,26025,Other,8.92,Tier 2 - Mid Colleges,IIIT Bangalore,Other,3,2.2,6,3,2,3,3,4,2,256,5,13,1,3,Core Engineering,No,1417249
84.1,84.4,42969,Male,8.34,Tier 3 - Private/State,VIT Vellore,ECE,2,1.5,5,2,1,5,2,3,2,173,8,14,2,1,Embedded Systems,Yes,947542
87.7,76.7,52670,Female,9.86,Tier 3 - Private/State,SRM Chennai,EE,3,1.0,1,1,2,3,3,3,2,256,6,12,4,2,Renewable Energy,No,941465
87.8,79.0,16376,Male,9.12,Tier 2 - Mid Colleges,BIT Mesra,ME,4,1.3,1,1,4,3,3,1,3,322,4,22,6,7,Thermal Engineering,No,1285288
84.8,86.3,28059,Male,10.38,Tier 2 - Mid Colleges,DTU Delhi,CSE,0,0.0,1,1,0,4,4,3,1,97,5,9,0,3,Data Science,Yes,1370873
89.8,85.7,2920,Female,8.59,Tier 1 - Other IIT/Top NIT,NIT Warangal,ECE,1,0.6,4,1,1,3,3,3,1,154,4,9,3,3,IoT Development,No,2375655
87.9,79.5,5297,Male,8.14,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,4,3.6,9,5,1,3,5,2,3,280,6,18,4,7,Full Stack,No,2281923
77.7,81.3,20217,Other,8.58,Tier 2 - Mid Colleges,DTU Delhi,Other,3,1.7,5,2,5,3,2,4,3,256,6,15,4,3,Management,No,1463541
81.8,89.7,171814,Other,8.27,Tier 4 - Other,Private Engineering College,ME,1,0.4,3,1,2,3,4,3,3,137,6,16,1,2,Automotive,No,600275
86.1,73.2,19151,Other,8.63,Tier 2 - Mid Colleges,Thapar University,ECE,0,0.0,2,1,1,2,4,1,0,114,3,10,2,3,Embedded Systems,No,1112367
85.9,80.2,14191,Male,7.71,Tier 2 - Mid Colleges,NSUT Delhi,ME,4,2.1,5,3,1,3,3,2,3,319,8,13,3,4,Thermal Engineering,Yes,1294423
89.1,73.6,132130,Female,8.75,Tier 4 - Other,Private Engineering College,ECE,3,2.2,6,3,4,2,4,3,2,257,9,12,1,4,IoT Development,No,633873
85.2,84.9,10114,Male,8.15,Tier 2 - Mid Colleges,BIT Mesra,ME,0,0.0,7,1,1,2,3,1,0,109,3,14,1,1,Automotive,No,1160795
84.1,79.2,7537,Female,7.31,Tier 1 - Other IIT/Top NIT,NIT Surathkal,EE,1,0.8,2,1,0,4,3,1,1,157,5,9,3,4,Power Systems,No,2032312
82.7,73.2,53769,Male,8.25,Tier 3 - Private/State,VIT Vellore,ECE,2,1.2,3,1,1,3,1,4,4,187,6,17,3,2,VLSI Design,No,946224
89.2,84.2,3997,Female,9.27,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,3,2.7,1,2,3,4,4,2,1,250,6,18,3,3,Data Science,No,2426605
86.4,82.4,20401,Other,7.62,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,0,0.0,2,1,3,2,1,4,2,115,2,10,0,2,Cyber Security,Yes,1375986
88.1,82.4,17399,Male,7.69,Tier 2 - Mid Colleges,NSUT Delhi,CSE,2,0.2,3,1,3,3,4,3,1,214,12,10,2,1,Full Stack,No,1359606
85.1,68.8,250000,Male,7.94,Tier 4 - Other,Private Engineering College,EE,2,1.3,4,2,3,3,5,3,2,200,7,11,2,1,Smart Grids,Yes,638463
82.2,82.6,16287,Female,8.75,Tier 2 - Mid Colleges,DTU Delhi,EE,0,0.0,4,1,1,3,3,2,0,98,9,12,2,2,Power Systems,No,1211817
85.6,72.6,13264,Male,8.84,Tier 2 - Mid Colleges,NSUT Delhi,ECE,1,0.7,2,1,4,2,3,2,2,149,6,8,2,2,IoT Development,No,1310796
82.1,86.1,16759,Other,8.91,Tier 2 - Mid Colleges,Thapar University,ECE,0,0.0,2,1,3,4,4,3,1,84,7,13,0,0,Embedded Systems,No,1410507
83.0,82.2,54017,Other,9.64,Tier 3 - Private/State,KIIT Bhubaneswar,CSE,2,1.4,2,1,5,1,4,4,3,209,3,10,0,1,Data Science,No,978414
78.6,83.1,9622,Female,8.77,Tier 1 - Other IIT/Top NIT,IIT Guwahati,Other,1,0.9,0,1,1,3,4,1,4,149,4,6,4,2,Research,No,2058067
80.1,75.7,40940,Female,6.92,Tier 3 - Private/State,KIIT Bhubaneswar,ECE,1,0.8,3,1,0,3,3,2,2,165,4,6,1,3,Embedded Systems,No,769876
84.4,78.6,53538,Other,8.63,Tier 3 - Private/State,VIT Vellore,ECE,3,1.4,3,2,2,3,4,3,1,253,8,17,2,2,Embedded Systems,No,901768
84.8,77.0,28317,Other,8.81,Tier 2 - Mid Colleges,NIT Rourkela,ME,1,0.8,7,2,2,4,3,2,1,143,3,14,1,1,Robotics,No,1258067
90.9,68.0,242169,Other,8.8,Tier 4 - Other,Local State College,CSE,1,0.9,6,2,3,4,3,3,1,147,7,13,2,1,Machine Learning,Yes,611453
86.2,82.2,7941,Male,9.36,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ME,2,2.0,3,2,0,3,2,2,3,207,5,13,3,1,Automotive,No,2060476
97.3,77.8,14386,Male,8.06,Tier 2 - Mid Colleges,NSUT Delhi,ECE,2,1.3,6,2,2,3,4,1,2,191,9,10,0,2,IoT Development,No,1177261
80.9,85.1,24816,Other,7.33,Tier 2 - Mid Colleges,NSUT Delhi,ME,1,0.5,3,1,3,2,3,3,0,133,11,6,1,1,Thermal Engineering,No,1355837
86.9,72.8,27571,Other,7.22,Tier 2 - Mid Colleges,NSUT Delhi,CSE,3,2.4,1,2,3,3,3,2,1,247,9,15,3,4,Machine Learning,No,1285587
87.2,70.8,20370,Male,8.81,Tier 2 - Mid Colleges,NSUT Delhi,ECE,2,0.7,3,1,1,3,2,3,2,207,7,12,2,4,Embedded Systems,No,1285733
78.5,83.4,3066,Female,8.3,Tier 1 - Other IIT/Top NIT,NIT Trichy,EE,1,0.8,5,1,2,4,3,1,2,156,5,3,6,3,Power Systems,Yes,2091617
86.9,79.2,20706,Male,7.55,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,3,3.0,6,4,4,2,4,2,3,228,5,16,1,6,VLSI Design,Yes,1284560
79.3,71.8,95420,Other,8.01,Tier 3 - Private/State,Manipal Institute,Other,1,0.5,2,1,0,3,3,4,2,161,3,13,5,1,Management,No,898165
84.9,93.3,32291,Female,7.41,Tier 2 - Mid Colleges,DTU Delhi,CSE,0,0.0,0,1,1,4,3,2,3,103,5,4,2,1,Full Stack,Yes,1300586
81.4,87.7,13442,Other,9.76,Tier 2 - Mid Colleges,BIT Mesra,Other,3,2.4,5,3,4,3,4,1,2,254,7,14,1,0,Management,Yes,1257102
76.1,63.6,17473,Male,8.01,Tier 2 - Mid Colleges,Thapar University,ME,3,1.3,6,2,0,2,2,3,1,241,11,9,3,5,Automotive,No,1254336
86.0,84.6,123050,Other,7.3,Tier 4 - Other,Local State College,Other,2,1.8,1,2,0,3,4,2,0,203,7,14,6,3,Research,No,563538
84.6,85.8,2848,Female,9.26,Tier 1 - Other IIT/Top NIT,NIT Trichy,ECE,0,0.0,1,1,0,3,4,3,0,105,2,11,1,0,IoT Development,No,2244056
84.1,85.2,3370,Other,8.63,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,3,2.6,2,3,1,3,2,3,1,257,10,12,3,3,Embedded Systems,No,2410638
76.9,79.8,30753,Other,8.77,Tier 2 - Mid Colleges,NIT Calicut,ECE,1,0.8,2,1,4,3,2,3,2,163,2,6,3,2,IoT Development,No,1362789
83.6,72.6,7890,Female,8.12,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,1,0.9,4,1,0,2,3,1,3,148,7,8,4,2,IoT Development,No,1858311
84.0,79.5,9963,Other,8.94,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,3,2.4,6,3,1,3,3,2,1,227,11,17,2,2,Machine Learning,No,2289892
88.4,74.1,19319,Male,6.9,Tier 2 - Mid Colleges,Thapar University,EE,3,1.9,4,2,2,4,3,4,5,262,8,9,3,2,Smart Grids,No,1494488
87.9,73.6,8336,Other,8.52,Tier 1 - Other IIT/Top NIT,NIT Trichy,EE,4,2.5,7,3,1,3,2,3,0,338,14,5,2,0,Renewable Energy,No,2349183
83.6,63.5,24927,Male,9.76,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,3,2.6,2,3,5,2,3,2,2,266,12,10,3,2,VLSI Design,No,1366186
82.7,78.9,6247,Male,8.18,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,CSE,1,0.4,2,1,3,2,3,2,3,130,2,12,2,3,Cyber Security,No,2204419
83.9,82.3,8698,Female,8.05,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ME,4,2.9,5,3,2,2,3,2,4,295,6,9,7,4,Robotics,Yes,2190974
87.4,80.1,250000,Other,9.55,Tier 4 - Other,Private Engineering College,ME,3,2.7,9,4,1,4,3,2,2,237,8,7,4,2,Thermal Engineering,No,571066
81.6,76.9,7023,Other,8.29,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,1,0.7,5,1,3,2,3,3,1,154,6,9,1,3,IoT Development,No,2265117
83.7,69.6,9443,Female,8.57,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,3,2.4,4,3,2,3,2,2,2,272,7,11,2,4,VLSI Design,No,2296474
78.3,86.6,15210,Male,8.5,Tier 2 - Mid Colleges,NSUT Delhi,Other,2,1.4,5,2,1,4,5,2,0,217,7,11,2,0,Management,No,1245017
81.4,81.4,5620,Male,7.47,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,1,0.6,2,1,2,4,3,3,2,139,9,9,3,2,Cyber Security,No,2479927
88.7,78.2,8540,Other,9.21,Tier 1 - Other IIT/Top NIT,NIT Warangal,CSE,2,1.9,4,2,2,4,3,1,4,194,4,11,1,4,Data Science,No,2087594
84.0,76.3,84642,Female,7.91,Tier 3 - Private/State,Jadavpur University,ME,2,1.6,5,2,1,2,5,1,1,200,5,16,4,2,Robotics,No,730934
83.7,88.5,3084,Male,8.1,Tier 1 - Other IIT/Top NIT,IIT Guwahati,Other,2,1.2,5,2,2,3,3,2,2,186,8,12,5,1,Management,Yes,2189282
77.6,64.0,13068,Male,7.61,Tier 2 - Mid Colleges,NSUT Delhi,EE,1,0.6,3,1,0,3,3,4,1,147,2,9,3,2,Smart Grids,Yes,1449794
91.3,83.2,99279,Other,9.01,Tier 3 - Private/State,VIT Vellore,ECE,2,1.6,2,2,4,3,3,1,1,202,8,6,5,3,VLSI Design,No,850730
86.5,80.3,95546,Male,9.24,Tier 3 - Private/State,VIT Vellore,ME,1,0.8,3,1,1,2,2,3,4,176,6,8,2,3,Thermal Engineering,No,879287
81.9,72.1,9681,Female,8.7,Tier 1 - Other IIT/Top NIT,NIT Trichy,ME,2,0.9,3,1,2,2,2,2,2,207,5,12,1,1,Robotics,No,2239232
91.5,82.0,21482,Male,9.05,Tier 2 - Mid Colleges,Thapar University,ME,3,2.1,3,2,1,4,3,3,1,260,9,16,2,3,Thermal Engineering,Yes,1419103
95.8,78.8,5161,Other,8.45,Tier 1 - Other IIT/Top NIT,IIT Guwahati,Other,2,1.7,2,2,1,3,3,1,1,182,4,11,1,6,Core Engineering,No,2147329
85.3,87.4,11671,Male,7.16,Tier 2 - Mid Colleges,NIT Rourkela,CSE,1,0.4,6,1,2,2,3,3,3,127,3,8,4,4,Machine Learning,No,1326711
88.5,78.6,11445,Other,8.95,Tier 2 - Mid Colleges,NIT Calicut,ME,0,0.0,4,1,1,2,2,4,1,77,5,13,1,1,Robotics,No,1321023
90.5,62.7,9054,Male,8.13,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,2,1.4,10,3,1,3,4,2,2,186,5,10,1,1,Machine Learning,No,2139407
92.3,75.9,14282,Male,8.35,Tier 2 - Mid Colleges,NSUT Delhi,EE,3,1.8,2,2,4,2,3,4,0,295,2,7,5,3,Smart Grids,No,1461495
82.2,72.6,6380,Other,7.56,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,ME,2,1.7,7,3,5,3,2,2,5,185,6,15,0,3,Thermal Engineering,No,2509584
86.6,84.4,2407,Male,7.78,Tier 1 - Top IIT,IIT Bombay,ECE,2,1.8,5,2,1,2,1,4,2,194,7,11,2,1,IoT Development,Yes,3740600
96.3,81.3,62158,Other,7.48,Tier 3 - Private/State,Manipal Institute,Other,0,0.0,5,1,1,1,4,2,0,84,5,8,0,0,Research,No,736836
75.4,92.4,14070,Male,8.89,Tier 2 - Mid Colleges,IIIT Bangalore,EE,1,1.0,1,1,2,4,3,2,3,160,2,19,2,6,Power Systems,Yes,1268865
98.6,90.5,2999,Other,8.29,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ME,0,0.0,6,1,1,4,3,2,1,112,5,9,3,1,Automotive,No,2187506
82.7,72.6,46378,Male,8.06,Tier 3 - Private/State,VIT Vellore,ME,0,0.0,4,1,2,4,5,3,0,112,1,10,1,2,Automotive,Yes,906172
82.4,76.1,14707,Male,7.89,Tier 2 - Mid Colleges,Thapar University,ECE,2,0.8,2,1,0,2,2,2,1,183,2,9,5,5,VLSI Design,No,1128250
