10th_percent,12th_percent,jee_rank,gender,cgpa,college_tier,college_name,branch,experience,experience_field,num_projects,expertise_level,num_internships,soft_skill_rating,aptitude_rating,dsa_level,num_hackathons,competitive_coding_solved,num_repos,github_activities,linkedin_posts,num_certifications,domain,referral,salary
86.6,69.9,88647,Male,9.05,Tier 3 - Private/State,VIT Vellore,ME,0,0,5,1,0,4,4,4,3,90,3,8,1,2,Thermal Engineering,No,1192909
81.3,86.1,24631,Other,8.62,Tier 2 - Mid Colleges,NIT Calicut,ME,1,0,6,1,2,3,4,2,1,153,6,14,2,4,Thermal Engineering,No,1855407
91.7,97.5,2761,Male,8.54,Tier 1 - Other IIT/Top NIT,NIT Warangal,ME,2,0,6,1,2,3,3,4,1,227,9,10,4,2,Thermal Engineering,Yes,3207144
83.3,65.4,8875,Male,9.28,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,3,0,8,1,2,3,4,2,3,252,3,17,2,0,Embedded Systems,No,3257193
88.6,81.5,13975,Female,8.23,Tier 2 - Mid Colleges,DTU Delhi,ECE,2,0,6,1,1,1,2,2,1,179,6,15,3,2,Embedded Systems,Yes,2305661
88.1,79.4,33090,Female,8.66,Tier 2 - Mid Colleges,NIT Calicut,Other,2,0,6,1,2,2,3,1,2,168,5,12,4,5,Research,No,1762721
83.2,98.9,1387,Other,8.32,Tier 1 - Top IIT,IIT Madras,ECE,0,0,2,1,3,2,3,2,1,101,4,9,0,1,IoT Development,No,4337732
79.5,85.7,30403,Female,8.65,Tier 2 - Mid Colleges,BIT Mesra,CSE,2,0,5,1,2,3,4,2,0,202,5,10,3,1,Cyber Security,No,2396582
81.5,75.4,10010,Female,8.19,Tier 2 - Mid Colleges,IIIT Bangalore,ME,1,0,4,1,1,2,3,2,0,151,8,14,3,4,Automotive,No,1773266
75.1,75.3,2901,Female,8.35,Tier 1 - Other IIT/Top NIT,NIT Warangal,ME,1,1,4,1,3,2,2,3,0,128,7,6,2,2,Robotics,No,2641415
86.4,74.1,250000,Other,9.56,Tier 4 - Other,Regional Institute,ECE,2,1,3,1,0,3,2,3,3,208,9,12,2,2,Embedded Systems,No,935843
84.5,77.4,58192,Female,7.57,Tier 3 - Private/State,KIIT Bhubaneswar,ECE,1,0,1,1,4,3,3,3,1,133,5,13,4,4,VLSI Design,No,1589814
82.1,66.6,3934,Female,8.06,Tier 1 - Other IIT/Top NIT,NIT Warangal,CSE,4,2,5,3,7,2,4,3,3,291,2,17,3,2,Full Stack,No,3865007
88.8,82.7,2881,Other,9.45,Tier 1 - Other IIT/Top NIT,NIT Surathkal,CSE,3,3,7,4,0,2,3,3,1,241,9,16,1,2,Data Science,No,3989610
88.9,80.2,18720,Male,8.74,Tier 2 - Mid Colleges,NIT Calicut,Other,1,2,4,2,0,2,2,3,2,130,6,13,2,3,Core Engineering,No,1831849
84.0,74.6,78859,Other,9.26,Tier 3 - Private/State,Manipal Institute,EE,1,0,4,1,0,4,3,1,0,144,4,10,1,4,Power Systems,No,1092571
83.3,82.2,9312,Male,8.05,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,EE,1,0,1,1,0,2,4,1,1,148,6,10,2,4,Renewable Energy,No,2535641
76.4,93.7,10571,Female,8.45,Tier 2 - Mid Colleges,NIT Calicut,CSE,3,0,6,1,0,2,4,1,0,237,4,17,6,1,Full Stack,Yes,2345140
85.6,76.7,71727,Other,7.46,Tier 3 - Private/State,Manipal Institute,ECE,1,0,6,1,2,3,4,4,2,139,3,8,1,1,IoT Development,No,1364089
82.0,83.5,21469,Female,8.93,Tier 2 - Mid Colleges,IIIT Bangalore,Other,1,0,4,1,0,4,2,3,2,155,6,16,2,1,Research,Yes,1984458
85.4,86.4,13575,Female,8.35,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,2,2,4,2,4,2,2,2,0,213,5,18,2,4,Embedded Systems,No,2270468
95.4,74.5,9742,Male,9.05,Tier 1 - Other IIT/Top NIT,IIT Guwahati,EE,3,5,5,5,2,2,3,2,2,265,4,15,2,5,Renewable Energy,No,3174017
83.3,75.8,21676,Male,6.93,Tier 2 - Mid Colleges,NSUT Delhi,Other,2,3,3,3,2,5,3,1,2,179,7,13,4,3,Research,No,1874347
81.7,76.3,36960,Other,7.03,Tier 2 - Mid Colleges,NIT Rourkela,ME,1,1,3,1,0,3,3,3,2,161,5,18,2,3,Automotive,No,1841884
87.5,74.3,11376,Female,9.7,Tier 2 - Mid Colleges,DTU Delhi,ME,3,2,6,3,1,3,3,2,2,256,6,15,1,2,Thermal Engineering,No,1937447
82.2,77.4,53255,Male,8.38,Tier 3 - Private/State,Jadavpur University,ME,0,0,1,1,0,3,2,4,1,102,4,10,0,2,Automotive,No,1173759
91.6,80.8,35693,Other,7.77,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,3,2,5,3,3,3,4,2,4,256,4,13,3,5,IoT Development,No,2209037
87.5,80.1,3309,Other,8.14,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,0,0,0,1,3,3,2,2,1,111,4,11,4,2,Machine Learning,Yes,4087333
90.6,84.8,19345,Female,9.62,Tier 2 - Mid Colleges,NIT Rourkela,Other,3,5,4,5,2,3,3,1,2,267,7,9,4,3,Research,No,1917486
89.6,83.0,29556,Female,8.45,Tier 2 - Mid Colleges,NIT Calicut,CSE,2,0,11,2,1,2,2,3,1,198,6,15,2,0,Data Science,No,2468254
83.2,78.1,9439,Female,8.23,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,CSE,1,2,3,2,1,4,3,4,1,155,8,10,1,2,Machine Learning,No,4051725
86.9,84.9,9680,Female,8.69,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,2,1,4,1,3,2,2,2,3,199,5,10,4,4,VLSI Design,No,3562726
79.2,77.1,16329,Male,8.53,Tier 2 - Mid Colleges,DTU Delhi,EE,3,1,8,2,3,2,4,4,1,251,8,13,3,2,Smart Grids,No,2061612
86.0,76.5,7626,Male,8.11,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ME,0,0,4,1,0,2,3,3,1,113,8,6,2,3,Automotive,No,2706607
85.0,80.4,93182,Other,8.29,Tier 3 - Private/State,Jadavpur University,CSE,2,2,7,3,0,2,2,2,0,197,5,12,2,2,Cyber Security,No,1565505
95.0,92.8,50726,Female,7.81,Tier 3 - Private/State,KIIT Bhubaneswar,ME,1,1,1,1,1,3,2,3,3,135,4,7,2,1,Thermal Engineering,No,1173578
81.2,80.2,5741,Female,7.12,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,ECE,2,2,6,3,4,2,2,2,1,218,5,13,2,2,IoT Development,No,3061627
78.8,83.1,60746,Other,7.93,Tier 3 - Private/State,SRM Chennai,ME,2,1,6,2,1,3,4,1,2,196,6,16,4,1,Thermal Engineering,Yes,1260953
93.6,72.8,12142,Male,8.28,Tier 2 - Mid Colleges,NIT Calicut,ME,1,0,6,1,1,4,4,4,2,133,3,9,2,3,Thermal Engineering,No,1969806
85.0,75.9,2343,Male,9.12,Tier 1 - Top IIT,IIT Bombay,CSE,0,0,1,1,2,3,4,2,0,105,3,7,4,0,Full Stack,No,5092603
75.2,70.8,143244,Female,9.55,Tier 4 - Other,Private Engineering College,CSE,1,1,2,1,1,4,4,2,2,139,6,9,0,1,Cyber Security,No,987574
93.0,89.5,67981,Male,9.58,Tier 3 - Private/State,Manipal Institute,EE,5,2,6,3,4,4,4,2,2,334,11,19,5,3,Power Systems,No,1288953
88.4,90.8,229516,Male,8.98,Tier 4 - Other,Local State College,ECE,1,0,2,1,1,3,2,3,3,144,6,9,2,4,Embedded Systems,No,900693
78.6,72.8,130230,Other,8.45,Tier 4 - Other,Private Engineering College,Other,1,0,1,1,0,5,4,1,2,128,6,9,3,1,Research,Yes,754967
76.7,79.4,15401,Male,8.19,Tier 2 - Mid Colleges,NSUT Delhi,Other,4,0,7,1,4,3,1,4,3,287,9,9,4,0,Management,No,1840946
84.2,84.2,31670,Male,9.6,Tier 2 - Mid Colleges,DTU Delhi,EE,2,1,6,2,2,3,4,3,2,199,8,21,3,5,Renewable Energy,No,1871346
84.9,91.5,4713,Other,9.36,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,3,4,3,4,1,1,3,1,2,239,3,21,1,3,Data Science,No,3984993
85.4,81.5,9095,Female,9.01,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ECE,2,1,1,1,6,3,5,3,2,193,8,18,2,3,Embedded Systems,Yes,3968313
90.2,86.0,80038,Female,8.49,Tier 3 - Private/State,VIT Vellore,ME,1,0,4,1,1,5,4,3,1,140,2,7,3,2,Thermal Engineering,No,1224717
88.2,79.2,39807,Female,8.14,Tier 2 - Mid Colleges,BIT Mesra,EE,4,3,6,4,6,3,4,2,3,312,8,13,4,2,Renewable Energy,No,1991614
85.3,77.2,28300,Other,6.97,Tier 2 - Mid Colleges,NIT Calicut,CSE,4,5,8,5,3,3,2,2,1,289,4,13,7,5,Cyber Security,No,2514300
80.5,58.8,162547,Male,8.91,Tier 4 - Other,Local State College,ECE,1,0,2,1,1,2,2,3,1,156,9,15,3,1,VLSI Design,No,1003100
87.7,78.2,8222,Other,8.2,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ME,1,0,3,1,3,3,1,4,0,165,9,6,4,3,Thermal Engineering,No,2720012
82.0,80.0,27847,Female,7.65,Tier 2 - Mid Colleges,BIT Mesra,Other,2,2,3,2,4,3,4,3,1,184,7,14,2,1,Research,No,1989214
83.0,69.6,74542,Female,6.86,Tier 3 - Private/State,KIIT Bhubaneswar,ME,2,1,3,1,1,5,4,3,0,234,5,17,2,5,Robotics,Yes,1372358
91.3,73.5,31908,Male,7.92,Tier 2 - Mid Colleges,DTU Delhi,ECE,1,0,4,1,2,2,3,1,3,159,2,14,0,1,Embedded Systems,No,2020682
89.1,82.8,6329,Male,8.64,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,1,0,4,1,0,2,2,3,1,166,2,10,2,1,Embedded Systems,Yes,3579775
97.2,85.8,69580,Other,7.99,Tier 3 - Private/State,KIIT Bhubaneswar,ECE,0,0,4,1,0,2,2,3,2,104,5,4,2,2,Embedded Systems,No,1334797
77.4,65.6,7711,Other,7.56,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,2,0,4,1,4,3,2,1,3,198,7,9,1,3,Cyber Security,No,3386838
79.3,86.2,21867,Other,9.31,Tier 2 - Mid Colleges,DTU Delhi,ME,1,1,3,1,0,4,4,4,3,138,5,14,4,5,Automotive,No,1830829
77.6,77.6,22317,Female,8.51,Tier 2 - Mid Colleges,NIT Calicut,CSE,1,2,5,3,3,1,4,2,0,133,9,16,2,4,Data Science,No,2653909
86.7,82.1,4097,Male,7.99,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ME,2,2,4,2,1,3,3,1,2,193,5,13,0,5,Thermal Engineering,No,2656889
84.1,81.1,44023,Male,8.18,Tier 3 - Private/State,Manipal Institute,EE,2,1,7,2,0,4,3,2,4,183,4,11,4,3,Renewable Energy,No,1179956
84.7,73.1,8187,Other,9.13,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,2,0,4,1,2,3,2,4,1,207,9,7,1,1,Embedded Systems,No,3349226
78.2,70.1,20407,Other,9.54,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,1,2,2,2,1,2,2,2,0,144,4,12,5,2,Data Science,Yes,2686646
83.6,76.8,5708,Male,7.95,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,4,6,5,5,3,3,3,1,1,317,4,16,8,5,Cyber Security,No,4119559
95.5,79.7,111574,Other,10.0,Tier 4 - Other,Local State College,ME,0,0,2,1,2,2,3,2,1,89,6,6,0,4,Robotics,No,693826
86.2,74.1,32374,Female,8.68,Tier 2 - Mid Colleges,NIT Rourkela,EE,0,0,2,1,0,3,5,2,1,110,1,11,0,4,Smart Grids,No,1740723
88.3,88.1,49693,Female,8.55,Tier 3 - Private/State,VIT Vellore,Other,2,1,6,2,2,4,3,1,3,224,3,11,4,2,Core Engineering,No,1150197
77.8,86.6,5581,Female,9.26,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,EE,0,0,2,1,0,4,3,3,2,95,7,10,3,2,Power Systems,Yes,2888189
76.4,86.0,24561,Female,8.18,Tier 2 - Mid Colleges,BIT Mesra,CSE,2,2,4,2,2,3,4,5,3,189,6,11,2,2,Data Science,No,2812002
76.2,71.1,88884,Female,7.79,Tier 3 - Private/State,PES University,Other,1,1,4,1,1,3,3,2,0,163,6,8,2,4,Core Engineering,No,1123999
77.6,79.6,12172,Other,7.23,Tier 2 - Mid Colleges,DTU Delhi,ECE,3,1,4,1,2,4,2,3,3,260,8,12,3,4,IoT Development,No,2065710
91.8,80.4,19219,Female,9.05,Tier 2 - Mid Colleges,NSUT Delhi,CSE,1,2,7,3,0,4,3,2,2,159,5,7,2,3,Machine Learning,No,2689366
86.3,95.2,4512,Other,7.61,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ME,2,2,4,2,1,2,3,4,2,191,9,12,4,4,Automotive,No,2892966
86.7,82.8,245811,Other,8.82,Tier 4 - Other,Local State College,CSE,1,0,4,1,1,2,2,3,2,164,4,2,3,3,Data Science,No,988188
88.1,94.0,2217,Female,7.87,Tier 1 - Top IIT,IIT Delhi,EE,2,3,3,3,3,2,2,4,3,211,10,8,4,1,Power Systems,Yes,5392582
84.2,78.3,16025,Other,8.55,Tier 2 - Mid Colleges,DTU Delhi,ECE,3,3,6,4,5,3,3,3,4,273,6,12,6,3,IoT Development,No,2309235
80.4,85.7,4283,Other,8.68,Tier 1 - Other IIT/Top NIT,IIT Guwahati,Other,4,3,7,4,4,1,2,4,1,325,5,11,2,8,Core Engineering,No,3248756
86.4,86.6,250000,Male,8.02,Tier 4 - Other,Local State College,EE,2,2,3,2,1,2,3,1,0,234,6,13,3,6,Renewable Energy,No,692344
79.4,80.4,56069,Female,7.24,Tier 3 - Private/State,SRM Chennai,EE,3,1,4,1,5,4,3,3,0,232,4,9,2,2,Renewable Energy,No,1245024
80.1,85.2,80794,Male,8.93,Tier 3 - Private/State,Jadavpur University,ME,1,0,2,1,2,4,3,3,1,159,3,13,3,2,Thermal Engineering,No,1189545
86.1,87.1,14932,Male,8.14,Tier 2 - Mid Colleges,DTU Delhi,CSE,0,0,4,1,2,3,3,1,3,108,4,7,1,5,Data Science,No,2335732
84.5,88.1,9127,Female,8.18,Tier 1 - Other IIT/Top NIT,NIT Warangal,ECE,0,0,4,1,4,4,4,3,1,102,4,19,3,0,IoT Development,No,3281036
75.8,73.5,12486,Male,8.58,Tier 2 - Mid Colleges,NIT Calicut,CSE,2,1,4,1,2,3,3,2,2,216,9,14,2,2,Full Stack,Yes,2556955
76.6,86.4,2067,Other,8.94,Tier 1 - Top IIT,IIT Delhi,Other,2,2,2,2,2,3,3,3,2,207,6,16,4,2,Management,Yes,4887043
89.2,84.9,92533,Other,8.43,Tier 3 - Private/State,Manipal Institute,ME,2,3,1,3,1,3,3,3,3,218,4,19,4,5,Automotive,No,1344742
87.7,79.2,3211,Other,8.47,Tier 1 - Other IIT/Top NIT,NIT Warangal,ECE,2,2,9,3,1,4,2,1,1,225,2,8,1,2,Embedded Systems,No,3140989
83.1,102.1,18657,Male,9.23,Tier 2 - Mid Colleges,NSUT Delhi,ME,2,0,4,1,2,3,3,3,3,195,10,15,3,4,Thermal Engineering,Yes,2080700
83.1,91.0,1894,Male,7.87,Tier 1 - Top IIT,IIT Delhi,CSE,2,2,4,2,3,4,5,2,1,221,5,11,2,5,Data Science,No,6112358
88.2,82.8,39973,Other,6.89,Tier 2 - Mid Colleges,NSUT Delhi,ECE,0,0,1,1,0,4,2,3,4,112,5,8,3,6,VLSI Design,No,2280971
84.6,78.0,68784,Other,8.85,Tier 3 - Private/State,Manipal Institute,CSE,1,1,2,1,2,2,4,3,0,147,4,15,1,3,Full Stack,No,1494498
81.8,64.9,43470,Male,8.2,Tier 3 - Private/State,SRM Chennai,CSE,2,3,4,3,1,2,3,3,2,205,7,17,4,5,Data Science,No,1709374
79.6,79.1,8789,Male,7.61,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,1,1,2,1,0,4,3,3,0,158,9,18,1,1,VLSI Design,No,3715485
87.6,67.3,8947,Male,9.01,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,ECE,0,0,2,1,1,3,4,2,2,113,5,13,2,2,VLSI Design,No,3636323
83.5,89.6,3449,Other,8.42,Tier 1 - Other IIT/Top NIT,IIT Roorkee,EE,2,0,2,1,3,4,4,2,0,196,7,16,2,2,Renewable Energy,No,2667432
81.3,78.6,2861,Male,9.03,Tier 1 - Other IIT/Top NIT,NIT Trichy,ECE,3,4,7,5,1,2,3,1,2,279,4,12,3,3,IoT Development,No,3217565
79.8,84.7,20742,Female,9.9,Tier 2 - Mid Colleges,NIT Rourkela,EE,0,0,5,1,2,3,3,4,1,97,3,8,2,4,Renewable Energy,No,1844892
84.4,87.5,15201,Female,8.74,Tier 2 - Mid Colleges,NSUT Delhi,Other,2,1,2,1,3,4,3,2,3,211,8,19,4,4,Management,No,1889381
77.4,76.3,65718,Female,8.35,Tier 3 - Private/State,Manipal Institute,CSE,1,0,3,1,1,4,3,3,2,142,7,13,2,1,Cyber Security,No,1507947
92.8,76.6,5518,Other,9.46,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,CSE,2,0,2,1,2,2,3,3,1,213,10,16,2,0,Cyber Security,No,3625206
90.3,67.1,152108,Female,8.7,Tier 4 - Other,Local State College,Other,3,5,4,5,3,4,2,3,1,236,6,10,4,3,Core Engineering,No,839533
84.9,73.4,6801,Other,8.17,Tier 1 - Other IIT/Top NIT,NIT Warangal,CSE,4,3,5,4,2,3,2,2,3,304,9,10,1,3,Cyber Security,Yes,4227707
91.9,80.2,6654,Male,10.0,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,0,0,3,1,1,3,3,4,0,92,10,13,2,2,Data Science,No,3867582
80.0,76.8,15650,Male,7.62,Tier 2 - Mid Colleges,BIT Mesra,ME,3,1,4,1,0,3,4,3,1,237,5,12,3,3,Automotive,No,1766360
85.2,78.9,15189,Male,8.76,Tier 2 - Mid Colleges,DTU Delhi,ME,1,2,4,2,3,4,3,2,3,161,1,12,3,1,Thermal Engineering,No,1910175
84.8,75.9,3615,Male,8.76,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,EE,1,1,2,1,1,2,4,4,1,142,3,17,6,2,Renewable Energy,No,2659528
84.9,77.2,58106,Male,9.12,Tier 3 - Private/State,KIIT Bhubaneswar,ECE,1,0,3,1,1,2,2,3,1,130,4,9,3,4,IoT Development,No,1321732
77.9,80.8,140232,Other,8.41,Tier 4 - Other,Private Engineering College,ME,2,1,4,1,0,3,3,3,0,185,6,17,5,2,Thermal Engineering,No,774519
92.2,67.0,36277,Other,7.95,Tier 2 - Mid Colleges,NSUT Delhi,CSE,2,1,5,2,3,3,3,3,4,194,7,16,1,2,Machine Learning,No,2695439
75.1,72.2,13553,Male,8.29,Tier 2 - Mid Colleges,NSUT Delhi,ECE,3,1,2,1,3,2,3,3,4,256,10,9,4,3,Embedded Systems,No,2248840
84.1,82.4,18355,Female,10.0,Tier 2 - Mid Colleges,DTU Delhi,ME,1,0,3,1,0,2,3,2,1,165,1,8,1,3,Robotics,No,1627722
81.4,77.4,17666,Male,7.66,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,2,1,4,1,3,3,1,2,2,208,7,19,3,2,VLSI Design,No,2273502
75.9,87.0,100957,Other,8.97,Tier 4 - Other,Regional Institute,Other,4,2,4,2,1,2,2,2,5,292,9,9,1,4,Management,No,755999
97.3,90.2,111278,Female,8.11,Tier 4 - Other,Private Engineering College,ECE,0,0,0,1,1,3,2,3,1,96,7,8,2,0,VLSI Design,Yes,1127318
76.6,78.5,3224,Other,8.48,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,Other,1,0,5,1,2,4,4,1,0,158,2,21,2,2,Management,No,2676507
78.9,79.1,38002,Male,8.78,Tier 2 - Mid Colleges,Thapar University,ME,0,0,3,1,0,3,3,1,0,95,5,10,2,3,Automotive,No,1681359
78.3,73.8,46597,Other,7.19,Tier 3 - Private/State,VIT Vellore,Other,2,0,5,1,3,2,3,1,0,198,7,4,6,6,Research,Yes,1274934
91.2,79.6,10840,Female,8.8,Tier 2 - Mid Colleges,NSUT Delhi,ECE,0,0,4,1,1,2,4,2,0,114,4,12,2,2,IoT Development,No,1891236
84.1,69.3,11946,Other,7.15,Tier 2 - Mid Colleges,NIT Calicut,ECE,0,0,2,1,3,3,4,1,0,101,3,7,2,3,Embedded Systems,Yes,2285902
88.0,74.0,11123,Other,8.19,Tier 2 - Mid Colleges,NIT Calicut,ECE,0,0,3,1,2,3,4,3,1,90,5,9,1,4,IoT Development,Yes,2235037
82.7,81.1,24285,Female,7.82,Tier 2 - Mid Colleges,NIT Rourkela,ECE,3,0,4,1,0,3,2,3,1,255,13,14,3,3,IoT Development,No,2072431
83.8,84.8,8092,Other,8.94,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,0,0,6,1,0,3,5,4,0,98,6,15,0,0,Machine Learning,No,4182155
81.8,81.6,198275,Male,9.6,Tier 4 - Other,Regional Institute,ME,2,1,1,1,4,4,4,2,1,201,6,11,2,3,Thermal Engineering,No,773358
89.2,91.5,9897,Other,9.3,Tier 1 - Other IIT/Top NIT,NIT Trichy,EE,2,2,1,2,0,2,4,3,1,203,7,13,4,3,Renewable Energy,No,2788980
89.3,74.3,61187,Male,7.94,Tier 3 - Private/State,SRM Chennai,ECE,1,1,3,1,1,3,3,2,3,133,10,7,2,2,VLSI Design,No,1509732
87.2,81.5,15809,Male,8.22,Tier 2 - Mid Colleges,BIT Mesra,ECE,0,0,1,1,1,2,2,2,1,79,9,9,1,3,Embedded Systems,No,2014899
86.4,68.6,203886,Female,8.48,Tier 4 - Other,Local State College,Other,1,0,3,1,5,3,3,5,2,157,3,10,1,3,Core Engineering,Yes,939821
83.8,77.9,20442,Other,7.86,Tier 2 - Mid Colleges,DTU Delhi,ME,0,0,4,1,1,2,3,2,2,93,5,13,1,2,Thermal Engineering,No,1676292
81.7,88.1,7898,Other,8.76,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,3,0,5,1,5,2,3,2,6,242,4,18,0,4,IoT Development,No,3311032
91.0,90.6,22010,Female,7.29,Tier 2 - Mid Colleges,NIT Rourkela,ECE,0,0,4,1,2,4,2,3,0,100,4,13,2,4,VLSI Design,No,2368758
86.7,87.4,24443,Male,7.99,Tier 2 - Mid Colleges,NSUT Delhi,Other,3,1,3,1,0,2,2,3,4,247,7,13,2,5,Management,Yes,1922938
87.5,77.4,18437,Male,8.19,Tier 2 - Mid Colleges,NSUT Delhi,CSE,3,4,2,4,6,3,1,2,2,238,12,14,2,2,Cyber Security,No,2486625
84.7,81.5,145728,Other,9.79,Tier 4 - Other,Regional Institute,CSE,3,2,4,2,6,4,3,1,5,243,4,11,2,2,Data Science,No,1076106
85.3,93.9,7555,Female,7.27,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,EE,1,2,2,2,1,2,2,4,0,152,7,8,1,2,Power Systems,No,2774233
90.3,96.0,16841,Male,8.26,Tier 2 - Mid Colleges,NIT Rourkela,Other,0,0,4,1,1,2,3,2,1,111,1,7,6,3,Management,Yes,1949631
85.9,72.5,22103,Male,8.08,Tier 2 - Mid Colleges,NSUT Delhi,EE,0,0,5,1,1,1,4,2,1,112,7,12,1,1,Smart Grids,No,1708373
90.3,86.6,38402,Other,7.56,Tier 2 - Mid Colleges,NIT Calicut,ECE,0,0,3,1,1,4,3,2,1,91,7,14,1,0,VLSI Design,No,2288725
93.7,82.9,9322,Male,8.93,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ME,0,0,5,1,1,2,2,2,0,101,9,8,1,1,Thermal Engineering,No,2438791
90.0,79.6,16111,Female,9.96,Tier 2 - Mid Colleges,DTU Delhi,ME,1,0,4,1,1,4,2,1,1,143,5,11,3,4,Robotics,No,1737744
88.6,75.2,13835,Male,7.37,Tier 2 - Mid Colleges,Thapar University,ME,1,0,5,1,1,3,2,2,1,154,4,5,2,5,Thermal Engineering,No,1627527
78.9,90.0,1824,Other,7.12,Tier 1 - Top IIT,IIT Bombay,Other,2,0,1,1,1,3,4,2,2,198,5,12,5,7,Core Engineering,No,4232240
75.6,77.1,102504,Male,8.86,Tier 4 - Other,Local State College,CSE,3,2,8,3,2,3,3,2,3,247,4,15,3,2,Machine Learning,No,1142778
80.1,85.2,10714,Other,7.71,Tier 2 - Mid Colleges,NIT Calicut,ME,0,0,5,1,0,3,5,1,0,121,4,6,3,1,Robotics,No,1715651
77.5,77.4,2995,Male,7.0,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,1,2,6,3,2,3,3,2,2,144,4,10,3,3,Machine Learning,Yes,4592725
84.0,66.2,7535,Male,8.52,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ECE,0,0,2,1,0,3,3,3,0,89,5,16,1,1,IoT Development,No,2871375
80.0,77.1,134587,Other,7.34,Tier 4 - Other,Private Engineering College,ME,2,0,1,1,2,4,3,4,3,191,11,14,1,3,Thermal Engineering,No,757775
88.1,70.0,47002,Male,8.26,Tier 3 - Private/State,VIT Vellore,EE,2,2,4,2,0,5,3,3,4,220,5,13,2,6,Smart Grids,Yes,1382392
86.9,72.2,3333,Other,8.28,Tier 1 - Other IIT/Top NIT,NIT Surathkal,Other,1,0,3,1,0,3,2,2,1,149,8,13,4,1,Research,Yes,2746741
86.6,70.8,5715,Male,9.3,Tier 1 - Other IIT/Top NIT,IIT Guwahati,EE,0,0,1,1,1,3,3,4,0,100,9,9,1,2,Power Systems,No,2798207
89.2,84.9,6083,Other,7.42,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ME,7,2,3,2,3,3,4,2,1,438,4,16,8,4,Automotive,No,2886618
87.0,74.8,3177,Male,9.89,Tier 1 - Other IIT/Top NIT,IIT Roorkee,EE,0,0,3,1,0,1,2,1,1,113,8,9,2,3,Renewable Energy,No,2442954
82.8,81.7,15807,Male,8.97,Tier 2 - Mid Colleges,Thapar University,ECE,0,0,6,1,0,4,4,2,2,103,3,14,1,1,VLSI Design,No,2418704
86.4,81.1,34837,Other,7.49,Tier 2 - Mid Colleges,NIT Calicut,EE,0,0,2,1,0,3,3,3,0,74,5,8,1,4,Smart Grids,No,1705839
85.4,78.8,68182,Other,7.9,Tier 3 - Private/State,Manipal Institute,ECE,2,2,6,3,6,3,3,3,1,180,8,12,7,1,IoT Development,No,1585101
86.5,77.6,9034,Male,7.8,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,0,0,1,1,1,2,3,4,0,80,4,6,0,3,Embedded Systems,No,3047904
79.8,70.2,142752,Female,8.86,Tier 4 - Other,Regional Institute,CSE,3,6,4,5,3,2,3,3,1,256,4,22,8,1,Full Stack,No,1116610
87.7,67.6,11401,Female,9.08,Tier 2 - Mid Colleges,DTU Delhi,CSE,0,0,2,1,2,3,4,1,0,96,6,8,2,1,Data Science,No,2287408
83.0,66.6,26941,Female,9.19,Tier 2 - Mid Colleges,IIIT Bangalore,ME,2,2,4,2,1,3,1,3,0,211,5,18,2,3,Automotive,No,1822275
83.3,85.9,12841,Other,6.97,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,2,2,1,2,2,4,4,2,0,212,2,9,5,7,Full Stack,No,2187016
88.3,80.5,7090,Male,7.08,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,CSE,0,0,2,1,3,3,3,4,0,108,4,9,3,1,Machine Learning,No,4087444
